SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
DUNMAN SECONDARY SCHOOL,21,TAMPINES STREET 45,DUNMAN SECONDARY SCHOOL,21 TAMPINES STREET 45 DUNMAN SECONDARY SCHOOL SINGAPORE 529093,529093,41676.8242046405,38079.9135282841,1.36065258337022,103.956213906966,103.956213906966,Dunman Secondary School
ANGSANA PRIMARY SCHOOL,3,TAMPINES STREET 22,ANGSANA PRIMARY SCHOOL,3 TAMPINES STREET 22 ANGSANA PRIMARY SCHOOL SINGAPORE 529366,529366,41186.5743079996,36741.9621954821,1.34855287558648,103.951808105552,103.951808105552,Angsana Primary School
PASIR RIS CREST SECONDARY SCHOOL,11,PASIR RIS STREET 41,PASIR RIS CREST SECONDARY SCHOOL,11 PASIR RIS STREET 41 PASIR RIS CREST SECONDARY SCHOOL SINGAPORE 518934,518934,42067.8542885976,39427.6259528883,1.37284060102246,103.959728202919,103.959728202919,Pasir Ris Crest Secondary School
VICTORIA JUNIOR COLLEGE,20,MARINE VISTA,VICTORIA JUNIOR COLLEGE,20 MARINE VISTA VICTORIA JUNIOR COLLEGE SINGAPORE 449035,449035,37644.9179267231,32114.1239029113,1.30670174177479,103.919982704149,103.919982704149,Victoria Junior College
CATHOLIC HIGH SCHOOL,9,BISHAN STREET 22,CATHOLIC HIGH SCHOOL,9 BISHAN STREET 22 CATHOLIC HIGH SCHOOL SINGAPORE 579767,579767,29286.0617525242,37423.9135497604,1.3547230747166,103.844874676599,103.844874676599,Catholic High School
UNITY SECONDARY SCHOOL,20,CHOA CHU KANG STREET 62,UNITY SECONDARY SCHOOL,20 CHOA CHU KANG STREET 62 UNITY SECONDARY SCHOOL SINGAPORE 689143,689143,18284.9462911766,42432.2689475045,1.40001524119441,103.74602091483,103.74602091483,Unity Secondary School
NORTH VISTA SECONDARY SCHOOL,11,RIVERVALE LINK,NORTH VISTA SECONDARY SCHOOL,11 RIVERVALE LINK NORTH VISTA SECONDARY SCHOOL SINGAPORE 545081,545081,35330.5266452944,40344.0974890441,1.381131285358,103.899188813886,103.899188813886,North Vista Secondary School
MARSILING PRIMARY SCHOOL,31,WOODLANDS CENTRE ROAD,MARSILING PRIMARY SCHOOL,31 WOODLANDS CENTRE ROAD MARSILING PRIMARY SCHOOL SINGAPORE 738927,738927,21359.011448958,46172.2397052329,1.43383904037059,103.773643013846,103.773643013846,Marsiling Primary School
ADMIRALTY PRIMARY SCHOOL,11,WOODLANDS CIRCLE,ADMIRALTY PRIMARY SCHOOL,11 WOODLANDS CIRCLE ADMIRALTY PRIMARY SCHOOL SINGAPORE 738907,738907,24296.6250855923,47144.7700594738,1.4426347903311,103.800040119743,103.800040119743,Admiralty Primary School
BEDOK VIEW SECONDARY SCHOOL,6,BEDOK SOUTH AVENUE 3,BEDOK VIEW SECONDARY SCHOOL,6 BEDOK SOUTH AVENUE 3 BEDOK VIEW SECONDARY SCHOOL SINGAPORE 469293,469293,40292.8371452186,34044.3485775683,1.32415704029686,103.943776245024,103.943776245024,Bedok View Secondary School
PUNGGOL PRIMARY SCHOOL,61,HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,61 HOUGANG AVENUE 8 PUNGGOL PRIMARY SCHOOL SINGAPORE 538787,538787,34809.5016854042,39975.1199013237,1.37779451191095,103.894506933668,103.894506933668,Punggol Primary School
YUSOF ISHAK SECONDARY SCHOOL,8,SUMANG WALK,YUSOF ISHAK SECONDARY SCHOOL,8 SUMANG WALK YUSOF ISHAK SECONDARY SCHOOL SINGAPORE 828676,828676,35006.1961496361,43197.5583218038,1.40693702458178,103.896275149571,103.896275149571,Yusof Ishak Secondary School
CHIJ OUR LADY OF GOOD COUNSEL,2C,BURGHLEY DRIVE,CHIJ OUR LADY OF GOOD COUNSEL,2C BURGHLEY DRIVE CHIJ OUR LADY OF GOOD COUNSEL SINGAPORE 558979,558979,31415.5340866428,37723.1973494291,1.35742952269615,103.864009397373,103.864009397373,CHIJ Our Lady of Good Counsel
MARIS STELLA HIGH SCHOOL,80,BARTLEY ROAD,MARIS STELLA HIGH SCHOOL,80 BARTLEY ROAD MARIS STELLA HIGH SCHOOL SINGAPORE 539786,539786,32983.2916958053,36037.4445459433,1.34218395739981,103.87809644863,103.87809644863,Maris Stella High School
PRESBYTERIAN HIGH SCHOOL,5209,ANG MO KIO AVENUE 6,PRESBYTERIAN HIGH SCHOOL,5209 ANG MO KIO AVENUE 6 PRESBYTERIAN HIGH SCHOOL SINGAPORE 569845,569845,29094.0439036526,40441.3768212926,1.38201194250223,103.843149382823,103.843149382823,Presbyterian High School
FIRST TOA PAYOH PRIMARY SCHOOL,7,LORONG 8 TOA PAYOH,FIRST TOA PAYOH PRIMARY SCHOOL,7 LORONG 8 TOA PAYOH FIRST TOA PAYOH PRIMARY SCHOOL SINGAPORE 319252,319252,30471.8817195026,35831.634454662,1.34032299499938,103.855529906182,103.855529906182,First Toa Payoh Primary School
REPUBLIC POLYTECHNIC,27,WOODLANDS AVENUE 9,REPUBLIC POLYTECHNIC,27 WOODLANDS AVENUE 9 REPUBLIC POLYTECHNIC SINGAPORE 737909,737909,22663.2290231045,47402.8121876605,1.44496816514049,103.785362406892,103.785362406892,Republic Polytechnic
RIVER VALLEY HIGH SCHOOL,6,BOON LAY AVENUE,RIVER VALLEY HIGH SCHOOL,6 BOON LAY AVENUE RIVER VALLEY HIGH SCHOOL SINGAPORE 649961,649961,14167.1561531294,36247.1858126801,1.34407801149725,103.709022156436,103.709022156436,River Valley High School
QUEENSTOWN PRIMARY SCHOOL,310,MARGARET DRIVE,QUEENSTOWN PRIMARY SCHOOL,310 MARGARET DRIVE QUEENSTOWN PRIMARY SCHOOL SINGAPORE 149303,149303,25132.029336133,30885.6966638304,1.29559365009015,103.807548617332,103.807548617332,Queenstown Primary School
SPRINGDALE PRIMARY SCHOOL,71,ANCHORVALE LINK,SPRINGDALE PRIMARY SCHOOL,71 ANCHORVALE LINK SPRINGDALE PRIMARY SCHOOL SINGAPORE 544799,544799,34299.680692099,41841.1254489459,1.39467010299293,103.889926221247,103.889926221247,Springdale Primary School
FUHUA PRIMARY SCHOOL,65,JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,65 JURONG EAST STREET 13 FUHUA PRIMARY SCHOOL SINGAPORE 609647,609647,17181.0134181511,35409.5467255618,1.33650394789627,103.736103745748,103.736103745748,Fuhua Primary School
NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,20,CLEMENTI AVENUE 1,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,20 CLEMENTI AVENUE 1 NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE SINGAPORE 129957,129957,20882.5747099025,32098.8705946617,1.30656448055686,103.769365156929,103.769365156929,NUS High School of Mathematics and Science
NANYANG JUNIOR COLLEGE,128,SERANGOON AVENUE 3,NANYANG JUNIOR COLLEGE,128 SERANGOON AVENUE 3 NANYANG JUNIOR COLLEGE SINGAPORE 556111,556111,31692.5780312549,36932.9914012011,1.35028314949236,103.866498721912,103.866498721912,Nanyang Junior College
HOLY INNOCENTS' PRIMARY SCHOOL,5,LORONG LOW KOON,HOLY INNOCENTS' PRIMARY SCHOOL,5 LORONG LOW KOON HOLY INNOCENTS' PRIMARY SCHOOL SINGAPORE 536451,536451,34765.9036816582,38774.6943912152,1.36693830877349,103.894114899795,103.894114899795,Holy Innocents' Primary School
CHIJ SAINT THERESA'S CONVENT,160,LOWER DELTA ROAD,CHIJ SAINT THERESA'S CONVENT,160 LOWER DELTA ROAD CHIJ SAINT THERESA'S CONVENT SINGAPORE 099138,099138,26789.3781491434,28647.4426490944,1.27535177510054,103.822440701642,103.822440701642,CHIJ St. Theresa's Convent
VICTORIA SCHOOL,4,SIGLAP LINK,VICTORIA SCHOOL,4 SIGLAP LINK VICTORIA SCHOOL SINGAPORE 448879,448879,38559.1474527884,32291.7732675001,1.30830803913148,103.928197539607,103.928197539607,Victoria School
PIONEER PRIMARY SCHOOL,31,JURONG WEST STREET 91,PIONEER PRIMARY SCHOOL,31 JURONG WEST STREET 91 PIONEER PRIMARY SCHOOL SINGAPORE 649037,649037,11801.9417791683,35688.3182758801,1.33902264667589,103.687769623983,103.687769623983,Pioneer Primary School
WEST VIEW PRIMARY SCHOOL,31,SENJA ROAD,WEST VIEW PRIMARY SCHOOL,31 SENJA ROAD WEST VIEW PRIMARY SCHOOL SINGAPORE 677742,677742,19867.3321747258,40625.4829824362,1.3836758200336,103.760240434318,103.760240434318,West View Primary School
WOODGROVE PRIMARY SCHOOL,2,WOODLANDS DRIVE 14,WOODGROVE PRIMARY SCHOOL,2 WOODLANDS DRIVE 14 WOODGROVE PRIMARY SCHOOL SINGAPORE 738079,738079,23246.5605064044,46090.8542425744,1.43310340168966,103.790604437613,103.790604437613,Woodgrove Primary School
SAINT PATRICK'S SCHOOL,498,EAST COAST ROAD,SAINT PATRICK'S SCHOOL,498 EAST COAST ROAD SAINT PATRICK'S SCHOOL SINGAPORE 429102,429102,37287.1967600044,32222.7172864024,1.30768393050916,103.916768445926,103.916768445926,St. Patrick's School
JURONG PIONEER JUNIOR COLLEGE,21,TECK WHYE WALK,JURONG PIONEER JUNIOR COLLEGE,21 TECK WHYE WALK JURONG PIONEER JUNIOR COLLEGE SINGAPORE 688258,688258,19214.5432963269,40702.7122574467,1.38437406410733,103.75437461519,103.75437461519,Jurong Pioneer Junior College
BENDEMEER PRIMARY SCHOOL,91,BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,91 BENDEMEER ROAD BENDEMEER PRIMARY SCHOOL SINGAPORE 339948,339948,31570.8074810533,33784.8514976725,1.32181250780475,103.865404167629,103.865404167629,Bendemeer Primary School
RAFFLES INSTITUTION,1,RAFFLES INSTITUTION LANE,RAFFLES INSTITUTION,1 RAFFLES INSTITUTION LANE RAFFLES INSTITUTION SINGAPORE 575954,575954,29397.4034992037,36480.122403916,1.34618775847486,103.845875110532,103.845875110532,Raffles Institution
DE LA SALLE SCHOOL,11,CHOA CHU KANG STREET 52,DE LA SALLE SCHOOL,11 CHOA CHU KANG STREET 52 DE LA SALLE SCHOOL SINGAPORE 689285,689285,17971.195454672,41845.4133931287,1.3947078296399,103.743201812831,103.743201812831,De La Salle School
TECK WHYE SECONDARY SCHOOL,31,TECK WHYE CRESCENT,TECK WHYE SECONDARY SCHOOL,31 TECK WHYE CRESCENT TECK WHYE SECONDARY SCHOOL SINGAPORE 688848,688848,19295.6301955935,40587.7294842005,1.38333422637073,103.75510327583,103.75510327583,Teck Whye Secondary School
NATIONAL JUNIOR COLLEGE,37,HILLCREST ROAD,NATIONAL JUNIOR COLLEGE,37 HILLCREST ROAD NATIONAL JUNIOR COLLEGE SINGAPORE 288913,288913,24749.4869699022,34722.5671630222,1.33029291072172,103.804110905425,103.804110905425,National Junior College
TEMASEK SECONDARY SCHOOL,600,UPPER EAST COAST ROAD,TEMASEK SECONDARY SCHOOL,600 UPPER EAST COAST ROAD TEMASEK SECONDARY SCHOOL SINGAPORE 465561,465561,40714.4313851139,33133.1948234718,1.31591673150616,103.947564112022,103.947564112022,Temasek Secondary School
GONGSHANG PRIMARY SCHOOL,1,TAMPINES STREET 42,GONGSHANG PRIMARY SCHOOL,1 TAMPINES STREET 42 GONGSHANG PRIMARY SCHOOL SINGAPORE 529176,529176,40886.8508355999,37702.2195482217,1.35723721393297,103.949115320172,103.949115320172,Gongshang Primary School
LAKESIDE PRIMARY SCHOOL,161,CORPORATION WALK,LAKESIDE PRIMARY SCHOOL,161 CORPORATION WALK LAKESIDE PRIMARY SCHOOL SINGAPORE 618310,618310,15176.2291954523,35597.6143301465,1.33820397704287,103.718089546664,103.718089546664,Lakeside Primary School
EAST SPRING SECONDARY SCHOOL,30,TAMPINES STREET 34,EAST SPRING SECONDARY SCHOOL,30 TAMPINES STREET 34 EAST SPRING SECONDARY SCHOOL SINGAPORE 529231,529231,42169.5015330398,37590.3682097681,1.35622508992581,103.960640700298,103.960640700298,East Spring Secondary School
NORTHLAND SECONDARY SCHOOL,3,YISHUN STREET 22,NORTHLAND SECONDARY SCHOOL,3 YISHUN STREET 22 NORTHLAND SECONDARY SCHOOL SINGAPORE 768578,768578,28755.1906477995,46389.1900489908,1.43580183362637,103.840104687784,103.840104687784,Northland Secondary School
HILLGROVE SECONDARY SCHOOL,10,BUKIT BATOK STREET 52,HILLGROVE SECONDARY SCHOOL,10 BUKIT BATOK STREET 52 HILLGROVE SECONDARY SCHOOL SINGAPORE 659250,659250,19059.9452109011,37204.3120635767,1.35273576615912,103.752986488399,103.752986488399,Hillgrove Secondary School
WOODLANDS SECONDARY SCHOOL,11,MARSILING ROAD,WOODLANDS SECONDARY SCHOOL,11 MARSILING ROAD WOODLANDS SECONDARY SCHOOL SINGAPORE 739111,739111,21464.012295193,46756.7632628027,1.43912528141356,103.774586410437,103.774586410437,Woodlands Secondary School
CHANGKAT PRIMARY SCHOOL,11,SIMEI STREET 3,CHANGKAT PRIMARY SCHOOL,11 SIMEI STREET 3 CHANGKAT PRIMARY SCHOOL SINGAPORE 529896,529896,41216.8906296864,35821.8419446945,1.34023163951633,103.952080114035,103.952080114035,Changkat Primary School
SPRINGFIELD SECONDARY SCHOOL,30,TAMPINES AVENUE 8,SPRINGFIELD SECONDARY SCHOOL,30 TAMPINES AVENUE 8 SPRINGFIELD SECONDARY SCHOOL SINGAPORE 529593,529593,38799.0137778232,36854.6606742647,1.34957303471476,103.930354460693,103.930354460693,Springfield Secondary School
SINGAPORE INSTITUTE OF TECHNOLOGY,17,NEW PUNGGOL ROAD,SINGAPORE INSTITUTE OF TECHNOLOGY,17 NEW PUNGGOL ROAD SINGAPORE INSTITUTE OF TECHNOLOGY SINGAPORE 829981,829981,36370.3677589614,43915.1233792081,1.41342605367724,103.908533581747,103.908533581747,Singapore Institute of Technology
FAJAR SECONDARY SCHOOL,31,GANGSA ROAD,FAJAR SECONDARY SCHOOL,31 GANGSA ROAD FAJAR SECONDARY SCHOOL SINGAPORE 678972,678972,20285.5773530258,39732.4925308134,1.375600053443,103.763998914082,103.763998914082,Fajar Secondary School
RAFFLES GIRLS' SCHOOL (SECONDARY),2,BRADDELL RISE,RAFFLES GIRLS' SCHOOL (SECONDARY),2 BRADDELL RISE RAFFLES GIRLS' SCHOOL (SECONDARY) SINGAPORE 318871,318871,29092.3551620366,36036.388495991,1.34217479932295,103.84313404727,103.84313404727,Raffles Girls' School (Secondary)
JUYING SECONDARY SCHOOL,33,JURONG WEST STREET 91,JUYING SECONDARY SCHOOL,33 JURONG WEST STREET 91 JUYING SECONDARY SCHOOL SINGAPORE 649038,649038,11750.8178531462,35655.1627567839,1.3387227734133,103.687310264575,103.687310264575,Juying Secondary School
HUA YI SECONDARY SCHOOL,60,JURONG WEST STREET 42,HUA YI SECONDARY SCHOOL,60 JURONG WEST STREET 42 HUA YI SECONDARY SCHOOL SINGAPORE 649371,649371,15592.8322145641,37161.0913502462,1.35234365488339,103.721832320169,103.721832320169,Hua Yi Secondary School
AHMAD IBRAHIM SECONDARY SCHOOL,751,YISHUN AVENUE 7,AHMAD IBRAHIM SECONDARY SCHOOL,751 YISHUN AVENUE 7 AHMAD IBRAHIM SECONDARY SCHOOL SINGAPORE 768928,768928,27599.3872889336,46417.7087551262,1.43605975368804,103.829718690077,103.829718690077,Ahmad Ibrahim Secondary School
PEI TONG PRIMARY SCHOOL,15,CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857,129857,20686.1367668323,33164.0863881912,1.31619786415976,103.767599818844,103.767599818844,Pei Tong Primary School
JUNYUAN PRIMARY SCHOOL,2,TAMPINES STREET 91,JUNYUAN PRIMARY SCHOOL,2 TAMPINES STREET 91 JUNYUAN PRIMARY SCHOOL SINGAPORE 528906,528906,39785.8491141181,36666.4713015798,1.34787074766746,103.939221709073,103.939221709073,Junyuan Primary School
PALM VIEW PRIMARY SCHOOL,150,COMPASSVALE BOW,PALM VIEW PRIMARY SCHOOL,150 COMPASSVALE BOW PALM VIEW PRIMARY SCHOOL SINGAPORE 544822,544822,34458.6783197625,40635.7654705234,1.38376923022123,103.891354675017,103.891354675017,Palm View Primary School
FARRER PARK PRIMARY SCHOOL,2,FARRER PARK ROAD,FARRER PARK PRIMARY SCHOOL,2 FARRER PARK ROAD FARRER PARK PRIMARY SCHOOL SINGAPORE 217567,217567,29941.7768185176,32740.5849021059,1.31236867681371,103.850766402965,103.850766402965,Farrer Park Primary School
HAI SING CATHOLIC SCHOOL,9,PASIR RIS DRIVE 6,HAI SING CATHOLIC SCHOOL,9 PASIR RIS DRIVE 6 HAI SING CATHOLIC SCHOOL SINGAPORE 519421,519421,41536.9732257053,39594.1036770996,1.37434641160381,103.954957944437,103.954957944437,Hai Sing Catholic School
RIVERSIDE PRIMARY SCHOOL,110,WOODLANDS CRESCENT,RIVERSIDE PRIMARY SCHOOL,110 WOODLANDS CRESCENT RIVERSIDE PRIMARY SCHOOL SINGAPORE 737803,737803,24496.0361921666,47632.6851746552,1.44704734253719,103.801831963297,103.801831963297,Riverside Primary School
VALOUR PRIMARY SCHOOL,49,PUNGGOL CENTRAL,VALOUR PRIMARY SCHOOL,49 PUNGGOL CENTRAL VALOUR PRIMARY SCHOOL SINGAPORE 828728,828728,35318.1306347065,43186.3631934691,1.40683570215319,103.899078139493,103.899078139493,Valour Primary School
CHIJ SECONDARY (TOA PAYOH),626,LORONG 1 TOA PAYOH,CHIJ SECONDARY (TOA PAYOH),626 LORONG 1 TOA PAYOH CHIJ SECONDARY (TOA PAYOH) SINGAPORE 319764,319764,29107.6704288498,34962.2641689572,1.33246079948303,103.843271625083,103.843271625083,CHIJ Secondary (Toa Payoh)
BOON LAY GARDEN PRIMARY SCHOOL,20,BOON LAY DRIVE,BOON LAY GARDEN PRIMARY SCHOOL,20 BOON LAY DRIVE BOON LAY GARDEN PRIMARY SCHOOL SINGAPORE 649930,649930,14641.1027754331,36147.7026988044,1.34317853793318,103.713280889452,103.713280889452,Boon Lay Garden Primary School
MAYFLOWER PRIMARY SCHOOL (JAN 2019 - DEC 2021),6,ANG MO KIO AVENUE 2,MAYFLOWER PRIMARY SCHOOL (JAN 2019 - DEC 2021),6 ANG MO KIO AVENUE 2 MAYFLOWER PRIMARY SCHOOL (JAN 2019 - DEC 2021) SINGAPORE 569948,569948,28276.7353066411,39792.7725521773,1.37614621670476,103.835805246743,103.835805246743,Mayflower Primary School
CONCORD PRIMARY SCHOOL,3,CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,3 CHOA CHU KANG AVENUE 4 CONCORD PRIMARY SCHOOL SINGAPORE 689814,689814,17194.7500582738,40220.0161901619,1.38000806197242,103.736225440727,103.736225440727,Concord Primary School
GEYLANG METHODIST SCHOOL (SECONDARY),2,GEYLANG EAST CENTRAL,GEYLANG METHODIST SCHOOL (SECONDARY),2 GEYLANG EAST CENTRAL GEYLANG METHODIST SCHOOL (SECONDARY) SINGAPORE 389705,389705,33491.3455231488,33324.5040080417,1.31764900474601,103.882661129303,103.882661129303,Geylang Methodist School (Secondary)
MONTFORT SECONDARY SCHOOL,50,HOUGANG AVENUE 8,MONTFORT SECONDARY SCHOOL,50 HOUGANG AVENUE 8 MONTFORT SECONDARY SCHOOL SINGAPORE 538785,538785,34188.6869969647,39551.2492366415,1.37396131656912,103.888928372577,103.888928372577,Montfort Secondary School
BUKIT PANJANG GOVERNMENT HIGH SCHOOL,7,CHOA CHU KANG AVENUE 4,BUKIT PANJANG GOVERNMENT HIGH SCHOOL,7 CHOA CHU KANG AVENUE 4 BUKIT PANJANG GOVERNMENT HIGH SCHOOL SINGAPORE 689809,689809,17432.4458359294,40467.0724023171,1.38224243360043,103.738361221869,103.738361221869,Bukit Panjang Government High School
WOODGROVE SECONDARY SCHOOL,3,WOODLANDS AVENUE 6,WOODGROVE SECONDARY SCHOOL,3 WOODLANDS AVENUE 6 WOODGROVE SECONDARY SCHOOL SINGAPORE 738990,738990,23852.2922348054,45561.7290254179,1.42831828137013,103.79604758539,103.79604758539,Woodgrove Secondary School
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,10,BISHAN STREET 13,KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,10 BISHAN STREET 13 KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL SINGAPORE 579795,579795,30411.0903508216,36920.6091322787,1.35017129930314,103.854983746416,103.854983746416,Kuo Chuan Presbyterian Secondary School
MARYMOUNT CONVENT SCHOOL,20,MARYMOUNT ROAD,MARYMOUNT CONVENT SCHOOL,20 MARYMOUNT ROAD MARYMOUNT CONVENT SCHOOL SINGAPORE 297754,297754,28745.9144793656,35836.4646800403,1.34036676987375,103.840021064426,103.840021064426,Marymount Convent School
WHITE SANDS PRIMARY SCHOOL,2,PASIR RIS STREET 11,WHITE SANDS PRIMARY SCHOOL,2 PASIR RIS STREET 11 WHITE SANDS PRIMARY SCHOOL SINGAPORE 519075,519075,42200.4040547684,38622.2636750303,1.36555714668553,103.960918869319,103.960918869319,White Sands Primary School
RULANG PRIMARY SCHOOL,6,JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295,649295,15217.2735802168,36541.3390983045,1.34673868889096,103.718457955487,103.718457955487,Rulang Primary School
SAINT STEPHEN'S SCHOOL,20,SIGLAP VIEW,SAINT STEPHEN'S SCHOOL,20 SIGLAP VIEW SAINT STEPHEN'S SCHOOL SINGAPORE 455789,455789,37341.652827817,33450.7695051655,1.31878997295135,103.917258129598,103.917258129598,St. Stephen's School
XINMIN PRIMARY SCHOOL,9,HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784,538784,33537.9261037428,39267.5186706744,1.37139548941931,103.883080767491,103.883080767491,Xinmin Primary School
SCHOOL OF THE ARTS (SOTA),1,ZUBIR SAID DRIVE,SCHOOL OF THE ARTS (SOTA),1 ZUBIR SAID DRIVE SCHOOL OF THE ARTS (SOTA) SINGAPORE 227968,227968,29710.4144953834,31302.6820281129,1.29936480411316,103.848687419363,103.848687419363,School of the Arts
STAMFORD PRIMARY SCHOOL,1,VICTORIA LANE,STAMFORD PRIMARY SCHOOL,1 VICTORIA LANE STAMFORD PRIMARY SCHOOL SINGAPORE 198423,198423,30685.996679619,31755.1155901849,1.30345638467449,103.857453500579,103.857453500579,Stamford Primary School
EVERGREEN SECONDARY SCHOOL,11,WOODLANDS STREET 83,EVERGREEN SECONDARY SCHOOL,11 WOODLANDS STREET 83 EVERGREEN SECONDARY SCHOOL SINGAPORE 738489,738489,23639.7815383626,47018.3404796105,1.44149131273737,103.794137756171,103.794137756171,Evergreen Secondary School
DAZHONG PRIMARY SCHOOL,35,BUKIT BATOK STREET 31,DAZHONG PRIMARY SCHOOL,35 BUKIT BATOK STREET 31 DAZHONG PRIMARY SCHOOL SINGAPORE 659441,659441,18557.5702323942,37916.8722190689,1.3591797447277,103.74847210784,103.74847210784,Dazhong Primary School
CHIJ SAINT NICHOLAS GIRLS' SCHOOL,501,ANG MO KIO STREET 13,CHIJ SAINT NICHOLAS GIRLS' SCHOOL,501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405,569405,28104.0195931299,39497.6106162649,1.37347687878916,103.834253269436,103.834253269436,CHIJ St. Nicholas Girls' School
CLEMENTI TOWN SECONDARY SCHOOL,10,CLEMENTI AVENUE 3,CLEMENTI TOWN SECONDARY SCHOOL,10 CLEMENTI AVENUE 3 CLEMENTI TOWN SECONDARY SCHOOL SINGAPORE 129904,129904,20065.2210438633,33091.2638894655,1.31553912945073,103.762020598524,103.762020598524,Clementi Town Secondary School
CHIJ OUR LADY OF THE NATIVITY,1257,UPPER SERANGOON ROAD,CHIJ OUR LADY OF THE NATIVITY,1257 UPPER SERANGOON ROAD CHIJ OUR LADY OF THE NATIVITY SINGAPORE 534793,534793,35151.0338091562,39478.4768616967,1.37330297140128,103.897575728303,103.897575728303,CHIJ Our Lady of the Nativity
EDGEFIELD PRIMARY SCHOOL,41,EDGEFIELD PLAINS,EDGEFIELD PRIMARY SCHOOL,41 EDGEFIELD PLAINS EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869,828869,36294.0746121518,42440.6405269764,1.40009139510996,103.907847599114,103.907847599114,Edgefield Primary School
XINMIN SECONDARY SCHOOL,11,HOUGANG AVENUE 8,XINMIN SECONDARY SCHOOL,11 HOUGANG AVENUE 8 XINMIN SECONDARY SCHOOL SINGAPORE 538789,538789,33534.6789847175,39396.1568145063,1.37255884700002,103.88305161385,103.88305161385,Xinmin Secondary School
RIVERSIDE SECONDARY SCHOOL,3,WOODLANDS STREET 81,RIVERSIDE SECONDARY SCHOOL,3 WOODLANDS STREET 81 RIVERSIDE SECONDARY SCHOOL SINGAPORE 738524,738524,22991.0453311065,46975.256819712,1.44110157139127,103.78830823641,103.78830823641,Riverside Secondary School
QUEENSTOWN SECONDARY SCHOOL,1,STRATHMORE ROAD,QUEENSTOWN SECONDARY SCHOOL,1 STRATHMORE ROAD QUEENSTOWN SECONDARY SCHOOL SINGAPORE 148800,148800,25759.9730125098,30656.5376077667,1.29352126774652,103.813190980055,103.813190980055,Queenstown Secondary School
